OID_,FID_BLM_AK,OBJECTID,AGENCY_NAM,ADMIN_AGEN,ADMIN_UNIT,ADMIN_UN_1,ADMIN_DEPT,ADMIN_DE_1,ADMIN_ST,Date_Proce,Shape_Leng,Shape_Area,FID_19a_wc,FID_Subuni,Region,UnitSub,SubLabel,SubLetter,Shape_Le_1,Shape_Ar_1,SqMi,FID_19Awca,Id,sqMi_1,Name,sqMi_calc
93,47778,47779,Fish and Wildlife Service,FWS,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Department of the Interior,DOI,AK,7/12/2023 0:00:00,292.140259052917202,5335.070000009999603,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000473244753591
94,47779,47780,Fish and Wildlife Service,FWS,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Department of the Interior,DOI,AK,7/12/2023 0:00:00,25.111840561952633,28.224999982863665,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000002503581648
95,47780,47781,Fish and Wildlife Service,FWS,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Department of the Interior,DOI,AK,7/12/2023 0:00:00,572.256578783811619,20531.284999899999093,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001823630478370
96,47781,47782,Fish and Wildlife Service,FWS,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Department of the Interior,DOI,AK,7/12/2023 0:00:00,283.109473222494728,4976.490000009999676,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000441251213895
97,47782,47783,Fish and Wildlife Service,FWS,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Department of the Interior,DOI,AK,7/12/2023 0:00:00,272.795962055246491,4929.659999939999580,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000436553242362
98,47783,47784,Fish and Wildlife Service,FWS,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Department of the Interior,DOI,AK,7/12/2023 0:00:00,5968.631808799999817,1544866.155000000027940,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.136965713644000
99,47980,47981,Fish and Wildlife Service,FWS,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Department of the Interior,DOI,AK,7/12/2023 0:00:00,31669.601715000000695,22012824.730000000447035,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,1.223791293870000
100,48129,48130,Fish and Wildlife Service,FWS,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Department of the Interior,DOI,AK,7/12/2023 0:00:00,181.666008124354192,980.370000153332967,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000086667312343
101,48502,48503,Fish and Wildlife Service,FWS,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Department of the Interior,DOI,AK,7/12/2023 0:00:00,1299.800515820000101,94247.675000300005195,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.008407727812620
102,48503,48504,Fish and Wildlife Service,FWS,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Department of the Interior,DOI,AK,7/12/2023 0:00:00,1226.288263689999894,99305.135000099995523,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.008852433143890
103,48504,48505,Fish and Wildlife Service,FWS,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Department of the Interior,DOI,AK,7/12/2023 0:00:00,7380.465896769999745,2160914.944999999832362,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.192695722797000
104,48505,48506,Fish and Wildlife Service,FWS,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Department of the Interior,DOI,AK,7/12/2023 0:00:00,529.353634729298278,7223.734999710000011,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000643975904081
105,50294,50295,Fish and Wildlife Service,FWS,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Department of the Interior,DOI,AK,7/12/2023 0:00:00,965.670116128946916,59780.129999700002372,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.005283129046960
106,68659,68660,State,ST, ,AK Dept. Transportation,State,ST,AK,7/12/2023 0:00:00,9007.084254679999503,2420190.879989999812096,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.213034647670000
107,68665,68666,State,ST, ,AK Dept. Transportation,State,ST,AK,7/12/2023 0:00:00,262.624317056461962,2358.920000120000168,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000207965369039
108,68666,68667,State,ST, ,AK Dept. Transportation,State,ST,AK,7/12/2023 0:00:00,59.310341740532017,217.375000018626451,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000019163625104
109,68667,68668,State,ST, ,AK Dept. Transportation,State,ST,AK,7/12/2023 0:00:00,211.364563446714953,2601.335000120000132,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000229328966859
110,68668,68669,State,ST, ,AK Dept. Transportation,State,ST,AK,7/12/2023 0:00:00,1154.065262070000017,15484.044999899999311,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001365041965320
111,68669,68670,State,ST, ,AK Dept. Transportation,State,ST,AK,7/12/2023 0:00:00,148.233560427718913,497.954999965876368,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000043830070346
112,68670,68671,State,ST, ,AK Dept. Transportation,State,ST,AK,7/12/2023 0:00:00,222.763624350506262,257.779999911114601,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000022615689808
113,68671,68672,State,ST, ,AK Dept. Transportation,State,ST,AK,7/12/2023 0:00:00,256.111428105038271,479.879999864175943,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000042100894945
114,68672,68673,State,ST, ,AK Dept. Transportation,State,ST,AK,7/12/2023 0:00:00,1342.335719469999958,28796.379999400000088,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.002528007626290
115,68673,68674,State,ST, ,AK Dept. Transportation,State,ST,AK,7/12/2023 0:00:00,86.290394313848395,205.719999961107959,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000018057024370
116,68674,68675,State,ST, ,AK Dept. Transportation,State,ST,AK,7/12/2023 0:00:00,11037.159842400000343,2087917.030000000027940,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.183281087815000
117,68678,68679,State,ST, ,AK Dept. Transportation,State,ST,AK,7/12/2023 0:00:00,6756.846047750000253,1664563.504999999888241,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.143415759175000
118,92540,92541,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,19843.989763300000050,22201853.684999998658895,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,1.944570387280000
119,92707,92708,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,1701.605045759999939,180968.074999000004027,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.015596028601400
120,92708,92709,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,712.583110613445001,31166.879999699998734,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.002684785849030
121,92709,92710,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,995.687674302120058,41930.969999799999641,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.003720651966760
122,92710,92711,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,1086.542521750000105,35087.484999899999821,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.003114020402850
123,92711,92712,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,461.765464877782108,8807.035000010000658,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000781647655151
124,92712,92713,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,61154.526240799998050,115417259.250000000000000,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,9.999207571159999
125,92713,92714,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,97577.339787999997498,287129996.730000019073486,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,17.367503406800001
126,92714,92715,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,1247.271212869999999,101416.250000999993063,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.008906480604620
127,92715,92716,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,20345.131558799999766,22984019.984999999403954,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,2.000001424540000
128,92737,92738,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,493.735138539609011,14355.574999799999205,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001261036630040
129,92738,92739,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,1037.722811289999981,56273.945000100000470,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.004943791638050
130,92739,92740,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,15254.413487699999678,8566511.519999999552965,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.751933373145000
131,92752,92753,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,1953.103434719999996,174087.799996999994619,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.015346647667300
132,92753,92754,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,5780.477000400000179,1298438.915000000037253,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.114403380494000
133,92812,92813,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,782.976513980144546,23525.590000299998792,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.002070935440820
134,92813,92814,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,223.416053051609794,3054.764999959999841,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000268837637395
135,92814,92815,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,220.051672827128158,2086.920000120000168,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000183653468414
136,92815,92816,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,1661.691248500000029,22548.064999599999283,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001984844327350
137,92816,92817,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,639.262706180021496,16580.635000099999161,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001459524776300
138,93210,93211,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,13428.629169800000454,11416048.224999999627471,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.974703682287000
139,93211,93212,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,5190.028631389999646,937259.575000999961048,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.082796365580400
140,93212,93213,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,61353.300096999999369,114067480.200000002980232,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,7.533519562250000
141,93253,93254,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,491.893174555264693,8244.150000069999805,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000695139582105
142,93254,93255,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,1005.988322880000055,56870.360000000000582,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.004792663687630
143,93255,93256,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,1075.563797410000006,39792.360000000000582,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.003353078930640
144,93256,93257,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,3118.910216990000208,343117.349999999976717,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.028863183306800
145,93257,93258,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,386.725321259413874,9297.760000009999203,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000782082254833
146,93258,93259,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,469.526671179701111,7156.450000349999755,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000600774685719
147,93259,93260,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,597.957091012391743,9705.324999689999458,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000817035777124
148,93260,93261,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,300.996878344025163,5337.590000109999892,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000447117548402
149,93261,93262,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,148.671565137149230,1480.980000020000034,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000124025452499
150,93262,93263,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,348.150066348586734,4822.904999909999788,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000403812674469
151,93263,93264,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,261.161418239684508,4372.109999940000307,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000365999172013
152,93264,93265,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,1180.171766660000003,37679.025000399997225,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.003153053367850
153,93265,93266,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,378.245144637232215,5612.555000219999783,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000469381256504
154,93266,93267,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,23224.582654000001639,21192232.144999999552965,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,1.773846588300000
155,93267,93268,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,117.340236506722476,850.095000016987342,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000071296058124
156,93268,93269,State,ST, ,Alaska-Other,State,ST,AK,7/12/2023 0:00:00,899.774346531508741,50370.625000499996531,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.004224622889540
