FID,FID_BLM_AK,SMA_ID,IWA_ID,FAU_ID,Shape_Leng,AGENCY_NAM,ADMIN_AGEN,ADMIN_UNIT,ADMIN_UN_1,ADMIN_DEPT,ADMIN_DE_1,ADMIN_TYPE,Inland_Wat,ADMIN_ST,Date_Proce,Shape_STAr,Shape_STLe,FID_Predat,REGION,EFFSTART,EFFEND,SQMI,DESC_,INT_MGT_PL,AREANAME,Shape_Le_1,Shape_Area,SQKM,STATUS,UNIT,UNIT_LABEL,TYPE,SPECIES,sqMi_calc
57,73516,4897,2386,306,11893.654271600000357,Undetermined,UND, ,Water,Undetermined,UND,Water,State,AK,8/17/2021 0:00:00,79641.734786999993958,11893.654271600000357,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0307498
58,73517,4897,2386,306,1772.156945850000056,Undetermined,UND, ,Water,Undetermined,UND,Water,State,AK,8/17/2021 0:00:00,13771.851425200000449,1772.156945850000056,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0053173
59,73518,4897,2386,306,4689.434906430000410,Undetermined,UND, ,Water,Undetermined,UND,Water,State,AK,8/17/2021 0:00:00,25699.827011099998344,4689.434906430000410,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0099228
60,73519,4897,2386,306,1795.802723179999930,Undetermined,UND, ,Water,Undetermined,UND,Water,State,AK,8/17/2021 0:00:00,12967.762222299999848,1795.802723179999930,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0050069
61,73520,4897,2386,306,1027.781760739999982,Undetermined,UND, ,Water,Undetermined,UND,Water,State,AK,8/17/2021 0:00:00,11088.919151300000522,1027.781760739999982,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0042815
62,73521,4897,2386,306,1253.314796549999983,Undetermined,UND, ,Water,Undetermined,UND,Water,State,AK,8/17/2021 0:00:00,10695.797569300000760,1253.314796549999983,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0041297
63,73546,5142,5142,0,10730.878957000000810,Alaska Native Lands Patented or Interim Conveyed,NTVPIC, ,Calista Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,Not Applicable,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,364166.589462000003550,10730.878957000000810,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.1406060
64,73547,5142,5142,0,8610.757757130000755,Alaska Native Lands Patented or Interim Conveyed,NTVPIC, ,Calista Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,Not Applicable,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,434513.046996999997646,8610.757757130000755,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.1677660
65,73551,4897,5142,0,10105.261406999999963,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,262659.921616000006907,10105.261406999999963,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.1014140
66,73552,4897,5142,0,7477.931337189999795,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,267367.561783000011928,7477.931337189999795,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.1032310
67,73910,2386,2386,306,1586.792818970000098,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,151516.116898000007495,1586.792818970000098,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0191923
68,73911,2386,2386,306,1524.108422199999950,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,110440.128219999998691,1524.108422199999950,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0007551
69,73912,2386,2386,306,932.089697119999983,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,47994.390685999998823,932.089697116000025,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0185307
70,73919,2386,2386,306,948.752826000000027,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,32565.932708699998329,948.752826002999996,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0125738
71,73920,2386,2386,306,709.013675179999950,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,7182.554168700000446,709.013675178999961,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0027732
72,73922,2386,2386,306,69.776003489999994,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,190.356872559000010,69.776003488000001,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0000735
73,73923,2386,2386,306,2758.584088579999843,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,171712.814545000001090,2758.584088579999843,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0112861
74,73925,2386,2386,306,6755.141494020000209,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,445965.118468999979086,6755.141494020000209,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.1721880
75,73926,2386,2386,306,1132.345513329999903,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,23541.961044299998321,1132.345513329999903,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0090896
76,73930,2386,2386,306,76.599714000000006,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,302.097290038999972,76.599713999100004,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0001166
77,73931,2386,2386,306,435.930035229999987,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,5689.023193359999823,435.930035233000012,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0021965
78,73932,2386,2386,306,83.167083129999995,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,104.073913574000002,83.167083126899996,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0000402
79,73933,2386,2386,306,2029.143841609999981,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,174060.433562999998685,2029.143841609999981,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0188317
80,73934,2386,2386,306,5615.067707299999711,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,443188.936676000012085,5615.067707299999711,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.1711160
81,73935,2386,2386,306,866.536542869999948,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,16648.065780600001744,866.536542873000030,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0064279
82,73936,2386,2386,306,595.339464619999944,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,11465.700180100000580,595.339464624000016,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0044269
83,73937,2386,2386,306,3003.623276029999943,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,511710.797515999991447,3003.623276029999943,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0484655
84,73938,2386,2386,306,181.508258339999998,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,1443.216629029999922,181.508258340999987,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0005572
85,73939,2386,2386,306,451.657763579999994,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,9495.369445800000904,451.657763579000004,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0036662
86,73940,2386,2386,306,3404.532359350000206,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,335311.476410000002943,3404.532359350000206,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.1294640
87,73941,2386,2386,306,217.993560879999990,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,1184.471374510000032,217.993560884000004,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0004573
88,73944,2386,2386,306,1642.027563630000031,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,60661.886077900002419,1642.027563630000031,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0234217
89,73945,2386,2386,306,498.240747300000010,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,14862.472381600000517,498.240747297999974,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0057384
90,73946,2386,2386,306,270.874590539999986,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,2529.102218630000152,270.874590539999986,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0009765
91,73947,2386,2386,306,338.369871690000025,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,4194.386932370000068,338.369871687000000,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0016195
92,73948,2386,2386,306,718.602780029999963,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,30461.924469000001409,718.602780026000005,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0117614
93,73949,2386,2386,306,6001.835807270000259,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,951038.625823999987915,6001.835807270000259,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.3671980
94,73950,2386,2386,306,128.096803959999988,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,134.703140259000008,128.096803961000006,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0000520
95,73951,2386,2386,306,1083.688838280000027,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,56332.811477700000978,1083.688838280000027,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0217502
96,73952,2386,2386,306,1840.968935659999943,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,63729.418472299999848,1840.968935659999943,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0246061
97,73953,2386,2386,306,1400.724020440000004,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,59224.021392800001195,1400.724020440000004,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0228665
98,73954,2386,2386,306,227.144764659999993,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,1544.090499879999925,227.144764661000011,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0005962
99,73955,2386,2386,306,618.866941419999989,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,13819.212127700000565,618.866941421999968,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0053356
100,73956,2386,2386,306,1806.773979090000012,State,ST, ,Alaska-Other,State,ST,Not Applicable,State,AK,8/17/2021 0:00:00,75469.500137299997732,1806.773979090000012,26,3,12/30/1899 0:00:00,12/30/1899 0:00:00,3904.854436359999909,"19A, Holitna, Hoholitna & Stony R dra",IMP VII,Unit 19A Wolf Predation Control Focus Area,614884.333141000010073,10113526561.500000000000000,8434.222019209999416,Active,19A,19A,Focus Area,W,0.0291389
